   Pos X,   Pos Y,OffsetX(um),OffsetY(um),Height(um),Area(um2),Volume(um3), Area(%),Volume(%),  Result,Component ID,  PCB ID,    Time, PrintNo: 1  ID(1)
14.296,45.522,14.2,30.229,99.317,55517,5513831,91.826,71.81,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,45.522,9.549,30.785,97.661,53663,5240768,88.758,68.254,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,45.522,12.064,21.361,98.909,57811,5718067,95.62,74.47,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,45.522,16.181,23.884,95.707,53327,5103765,88.203,66.47,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,45.522,6.769,14.735,91.757,51716,4745303,85.538,61.801,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,45.522,13.664,31.969,94.185,55304,5208739,91.472,67.837,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,45.522,10.133,19.46,97.991,53078,5201189,87.792,67.738,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,45.522,10.071,41.79,105.391,48702,5132726,80.552,66.847,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,45.522,16.858,27.575,101.876,54390,5540978,89.96,72.164,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,45.121,20.434,33.948,100.959,53253,5376370,88.081,70.02,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,45.121,7.516,26.983,97.273,54153,5267652,89.57,68.604,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,45.121,25.94,32.791,100.312,53406,5357237,88.333,69.771,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,45.121,6.137,25.25,93.954,53150,4993623,87.91,65.035,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,45.121,18.609,27.518,96.915,53872,5221010,89.104,67.996,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,45.121,8.232,25.365,97.178,48280,4691762,79.855,61.104,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,45.121,17.72,31.284,94.588,56304,5325743,93.127,69.36,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,45.121,7.83,25.405,99.736,48951,4882166,80.965,63.583,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,45.121,11.234,27.269,97.253,55155,5363974,91.226,69.858,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,45.121,14.186,18.988,93.189,56080,5226009,92.756,68.062,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,45.121,16.192,18.636,95.632,55653,5322228,92.05,69.315,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,45.121,8.387,28.56,101.325,55625,5636175,92.004,73.403,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,45.121,13.112,28.32,96.738,57257,5538909,94.703,72.137,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,45.121,13.149,26.229,97.498,54209,5285251,89.662,68.833,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,45.121,11.981,32.479,94.008,52122,4899850,86.209,63.814,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,45.121,17.206,43.61,104.957,52752,5536669,87.252,72.107,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,45.121,9.357,23.244,95.743,56125,5373542,92.831,69.983,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,45.121,16.576,29.873,102.155,52065,5318667,86.115,69.268,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,44.722,12.229,29.123,96.132,57588,5535997,95.25,72.099,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,44.722,16.201,27.405,97.497,55184,5380260,91.274,70.07,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,44.722,10.729,20.252,92.284,49706,4587117,82.214,59.741,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,44.722,16.849,26.679,98.126,52531,5154645,86.886,67.132,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,44.722,9.898,19.704,101.55,53825,5465941,89.027,71.186,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,44.722,15.901,23.443,102.396,54665,5597477,90.416,72.899,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,44.722,6.208,28.212,92.856,52285,4854914,86.479,63.229,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,44.722,13.938,23.717,95.807,53149,5092033,87.908,66.317,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,44.722,0.87,18.712,99.553,51198,5096904,84.681,66.38,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,44.722,11.592,19.507,96.285,52780,5081982,87.299,66.186,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,44.722,8.236,20.425,93.196,53628,4997952,88.701,65.091,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,44.722,12.05,22.357,95.555,53307,5093785,88.17,66.34,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,44.722,17.69,17.017,103.113,51556,5316075,85.274,69.235,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,44.722,14.463,20.848,101.692,50578,5143398,83.656,66.986,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,44.722,12.564,18.866,100.2,53796,5390304,88.978,70.201,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,44.722,14.29,27.739,98.601,53145,5240172,87.902,68.246,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,44.722,10.128,27.61,96.821,55249,5349324,91.383,69.668,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,44.722,18.356,25.103,105.956,51067,5410871,84.465,70.469,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,53.52,12.716,42.691,102.94,53876,5545974,89.111,72.229,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,53.52,3.25,40.144,97.551,54188,5286071,89.626,68.844,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,53.52,15.271,40.446,91.979,57842,5320225,95.67,69.289,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,53.52,4.69,44.683,97.948,55468,5432979,91.745,70.757,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,53.52,22.945,40.129,96.718,55162,5335188,91.238,69.483,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,53.52,7.781,29.404,100.763,54608,5502528,90.322,71.663,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,53.52,16.894,33.315,100.042,56095,5611901,92.782,73.087,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,53.52,6.497,29.3,95.516,52472,5011968,86.789,65.274,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,53.52,17.382,36.374,105.618,52594,5554861,86.991,72.344,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,53.52,1.707,32.099,106.151,51095,5423792,84.512,70.637,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,53.52,22.118,37.994,102.677,54490,5594909,90.127,72.866,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,53.52,9.152,26.061,100.205,50896,5100100,84.183,66.422,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,53.52,26.681,37.95,107.683,57049,6143187,94.359,80.007,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,53.52,6.521,39.242,107.287,51151,5487854,84.604,71.472,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,53.52,17.553,30.207,100.842,52787,5323094,87.309,69.326,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,53.52,13.11,35.183,106.995,48579,5197731,80.35,67.693,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,53.52,16.365,42.787,104.308,55015,5738488,90.994,74.736,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,53.52,13.532,38.729,102.572,51324,5264428,84.89,68.562,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,53.122,7.213,30.831,100.996,55519,5607152,91.828,73.025,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,53.122,14.01,29.691,94.252,55636,5243819,92.023,68.294,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,53.122,14.694,37.84,96.297,53950,5195198,89.233,67.66,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,53.122,14.167,29.24,99.36,48480,4816994,80.186,62.735,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,53.122,11.76,31.047,89.949,54656,4916227,90.401,64.027,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,53.122,13.967,34.298,97.813,55103,5389846,91.141,70.195,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,53.122,9.075,27.454,93.013,50862,4730794,84.125,61.612,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,53.122,23.11,37.141,87.766,52516,4609119,86.861,60.027,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,53.122,3.463,42.472,95.702,48299,4622324,79.887,60.199,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,53.122,23.093,37.121,90.311,50408,4552376,83.374,59.288,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,53.122,13.652,33.708,102.724,52283,5370681,86.475,69.946,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,53.122,17.926,32.895,104.196,54870,5717198,90.754,74.459,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,53.122,14.172,28.265,101.004,51069,5158181,84.469,67.178,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,53.122,17.178,40.023,97.782,52504,5133904,86.841,66.862,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,53.122,10.619,32.684,97.927,55277,5413086,91.427,70.498,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,53.122,10.395,37.1,96.051,53948,5181794,89.23,67.486,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,53.122,3.764,27.058,99.92,53615,5357199,88.679,69.77,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,53.122,12.875,19.173,107.732,45846,4939072,75.829,64.325,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,52.72,23.293,19.726,95.788,54548,5225075,90.223,68.049,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,52.72,5.318,35.896,93.502,52822,4939005,87.368,64.324,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,52.72,18.791,19.614,93.646,50509,4729947,83.541,61.601,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,52.72,8.382,32.039,91.878,52974,4867112,87.619,63.387,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,52.72,16.5,21.883,95.468,51331,4900499,84.902,63.822,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,52.72,9.412,29.018,95.002,53974,5127659,89.273,66.781,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,52.72,24.718,32.435,90.902,57284,5207234,94.748,67.817,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,52.72,8.119,37.2,94.814,51638,4895998,85.41,63.764,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,52.72,17.669,21.848,95.69,50375,4820367,83.32,62.779,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,52.72,13.277,28.279,97.494,50288,4902746,83.176,63.852,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,52.72,19.827,28.404,99.994,52356,5235299,86.597,68.183,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,52.72,9.055,37.363,97.154,48537,4715554,80.28,61.414,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,52.72,7.682,27.779,100.958,50656,5114103,83.785,66.604,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,52.72,6.313,26.412,96.386,53567,5163152,88.6,67.243,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,52.72,15.864,22.993,95.372,50084,4776609,82.839,62.209,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,52.72,16.363,33.145,98.293,53283,5237316,88.13,68.209,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,52.72,11.78,35.65,102.282,54720,5596867,90.507,72.891,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,52.72,13.252,27.107,104.005,50247,5225928,83.108,68.061,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,52.321,9.458,39.606,94.678,53914,5104448,89.173,66.478,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,52.321,11.555,32.8,92.692,55938,5184995,92.522,67.527,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,52.321,10.896,26.393,92.655,52914,4902755,87.52,63.852,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,52.321,17.315,22.314,88.673,56036,4968822,92.683,64.712,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,52.321,9.219,46.885,91.665,56361,5166311,93.221,67.284,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,52.321,24.168,26.765,94.79,53395,5061310,88.316,65.917,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,52.321,16.515,29.039,89.757,53428,4795495,88.369,62.455,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,52.321,15.566,21.939,93.031,51913,4829506,85.864,62.898,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,52.321,6.74,31.772,94.97,52060,4944133,86.107,64.391,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,52.321,22.497,25.505,100.319,52725,5289327,87.207,68.886,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,52.321,8.411,23.973,100.602,49354,4965106,81.631,64.664,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,52.321,19.948,36.33,91.675,54473,4993777,90.098,65.037,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,52.321,9.456,29.066,98.113,49055,4812901,81.137,62.681,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,52.321,11.699,41.241,99.505,55327,5505362,91.511,71.7,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,52.321,11.439,26.558,99.917,54060,5401501,89.415,70.347,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,52.321,18.44,30.571,95.54,49591,4737932,82.023,61.705,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,52.321,15.758,34.463,96.932,52650,5103417,87.082,66.465,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,52.321,10.753,37.483,101.258,50231,5086241,83.081,66.241,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.895,51.923,14.528,17.335,93.036,49300,4586643,81.542,59.735,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.493,51.923,14.729,23.708,92.651,54518,5051135,90.173,65.784,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
17.095,51.923,12.59,37.972,91.838,50140,4604772,82.932,59.971,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.693,51.923,7.621,29.662,94.239,55130,5195424,91.185,67.663,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
16.294,51.923,20.256,16.905,99.52,48660,4842646,80.484,63.069,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.893,51.923,9.255,15.081,95.266,52544,5005605,86.907,65.191,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.494,51.923,19.075,23.741,94.687,49205,4659066,81.385,60.678,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
15.093,51.923,6.275,31.301,89.371,51259,4581051,84.782,59.662,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.694,51.923,16.893,25.913,97.643,52347,5111269,86.581,66.567,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
14.296,51.923,7.607,22.385,100.475,48744,4897519,80.622,63.783,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.894,51.923,12.051,22.189,92.278,52756,4868238,87.259,63.402,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.495,51.923,6.904,22.302,90.864,55852,5074963,92.38,66.094,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
13.094,51.923,19.98,25.494,94.647,51028,4829628,84.4,62.899,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,51.923,8.837,30.807,98.788,54858,5419316,90.735,70.579,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,51.923,19.175,30.146,95.689,55979,5356591,92.59,69.762,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,51.923,15.73,34.917,94.263,52026,4904135,86.051,63.87,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,51.923,20.499,23.6,95,54752,5201398,90.56,67.741,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,51.923,13.505,24.497,97.754,49734,4861668,82.26,63.317,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,51.521,14.869,21.251,101.139,53057,5366155,87.756,69.887,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,51.521,12.399,18.646,93.978,52386,4923100,86.646,64.117,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,51.521,15.966,37.148,95.107,52029,4948314,86.056,64.445,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,51.521,15.946,24.542,89.638,51796,4642880,85.67,60.467,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,51.521,13.677,46.009,99.998,52258,5225697,86.435,68.058,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,51.123,11.305,34.239,98.758,53706,5303873,88.829,69.076,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,51.123,19.844,45.756,93.01,52509,4883815,86.849,63.605,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,51.123,10.329,32.808,94.907,51675,4904327,85.47,63.872,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,51.123,15.603,34.223,91.652,50965,4670986,84.295,60.833,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,51.123,15.135,35.305,98.877,54024,5341731,89.356,69.569,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,50.721,15.079,28.528,94.061,49202,4628049,81.381,60.274,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,50.721,11.759,31.835,92.486,50461,4666893,83.462,60.78,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,50.721,14.903,29.982,95.949,52983,5083625,87.633,66.207,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,50.721,17.093,20.205,98.463,50736,4995613,83.918,65.061,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,50.721,18.783,18.599,95.305,52418,4995711,86.7,65.062,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.695,50.322,10.73,37.118,95.274,51903,4944986,85.847,64.402,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
12.294,50.322,13.629,35.474,94.491,51937,4907553,85.904,63.914,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.895,50.322,15.04,26.049,94.16,51194,4820441,84.675,62.78,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.494,50.322,13.258,40.528,90.738,49221,4466258,81.412,58.167,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
11.095,50.322,16.02,21.211,95.588,48876,4671946,80.84,60.846,        W.Insuffi.,     B3_U5,1,4/2/2024 15:16,
19.894,64.922,10.726,37.848,93.33,50715,4733244,83.883,61.644,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,64.922,13.549,28.45,93.695,53436,5006663,88.383,65.205,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,64.922,14.264,39.709,98.239,52650,5172311,87.083,67.362,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,64.922,12.724,35.406,95.444,51047,4872070,84.431,63.452,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,64.922,18.626,27.544,98.935,49183,4865942,81.349,63.372,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,64.521,16.309,32.077,98.297,51312,5043782,84.87,65.688,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,64.521,9.675,32.967,99.765,50965,5084478,84.296,66.218,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,64.521,18.119,28.205,98.741,51090,5044679,84.503,65.7,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,64.521,16.586,35.135,98.33,53314,5242371,88.182,68.275,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,64.521,13.055,34.868,97.515,50098,4885302,82.862,63.624,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,64.122,15.848,39.169,96.148,51833,4983604,85.731,64.905,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,64.122,7.706,36.052,102.537,53665,5502655,88.762,71.664,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,64.122,15.22,27.506,99.491,47410,4716917,78.417,61.431,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,64.122,13.451,34.175,95.463,53032,5062588,87.715,65.933,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,64.122,7.756,28.143,100.627,55122,5546765,91.172,72.239,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,63.721,18.321,31.417,103.439,56167,5809820,92.9,75.665,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,63.721,13.231,34.662,100.477,51424,5166970,85.056,67.293,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,63.721,13.898,27.343,95.202,52925,5038573,87.538,65.62,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,63.721,13.802,35.086,101.661,50426,5126358,83.404,66.764,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,63.721,13.309,40.108,100.259,51752,5188594,85.597,67.574,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,63.322,13.025,43.958,103.603,53081,5499317,87.795,71.621,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,63.322,6.19,38.719,95.744,58506,5601608,96.769,72.953,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,63.322,13.735,39.39,97.624,52768,5151382,87.278,67.09,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,63.322,13.686,43.556,103.963,49985,5196541,82.675,67.678,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,63.322,12.288,36.609,94.466,50458,4766593,83.458,62.078,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,62.921,17.412,31.539,101.463,50237,5097206,83.092,66.384,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,62.921,13.209,39.486,98.11,48964,4803875,80.987,62.564,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,62.921,12.707,33.232,99.752,51099,5097215,84.517,66.384,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,62.921,8.49,29.323,94.792,52709,4996422,87.181,65.072,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,62.921,17.099,44.579,109.667,51216,5616666,84.71,73.149,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,62.522,11.772,45.003,98.445,53043,5221763,87.732,68.006,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,62.522,14.753,27.317,94.618,52189,4938028,86.32,64.311,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,62.522,11.166,38.796,99.546,53675,5343154,88.779,69.587,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,62.522,10.802,39.912,108.431,48556,5264976,80.311,68.569,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,62.522,11.03,35.933,96.521,55871,5392706,92.41,70.233,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,62.121,9.476,29.598,103.061,47192,4863682,78.056,63.343,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,62.121,15.457,28.123,102.003,49843,5084101,82.44,66.213,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,62.121,14.235,41.876,93.137,53840,5014485,89.051,65.307,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,62.121,12.232,36.631,95.949,55546,5329518,91.872,69.41,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,62.121,22.932,36.4,107.778,48905,5270884,80.889,68.646,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,61.722,13.742,40.28,103.77,48699,5053520,80.549,65.815,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,61.722,16.503,34.032,98.698,49837,4918855,82.431,64.061,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,61.722,12.525,36.168,100.712,55657,5605371,92.057,73.002,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,61.722,14.625,38.062,95.099,52292,4972929,86.491,64.766,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,61.722,11.533,31.001,99.965,49563,4954532,81.977,64.526,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,61.321,12.83,27.773,94.866,50405,4781696,83.37,62.275,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,61.321,10.278,36.704,96.073,54459,5232036,90.075,68.14,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,61.321,10.326,23.923,96.371,53344,5140821,88.231,66.952,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,61.321,13.604,28.725,100.959,53492,5400535,88.477,70.335,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,61.321,18.781,34.312,97.83,52379,5124251,86.636,66.736,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.894,60.922,11.229,43.061,106.058,52229,5539283,86.386,72.142,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.495,60.922,11.107,26.527,99.778,52868,5275072,87.444,68.701,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
19.094,60.922,13.738,39.451,96.902,52177,5056107,86.302,65.849,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.695,60.922,11.817,48.202,102.619,51872,5323055,85.797,69.325,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
18.294,60.922,9.153,25.736,99.525,51711,5146518,85.53,67.026,        W.Insuffi.,     B3_U6,1,4/2/2024 15:16,
