   Pos X,   Pos Y,  Result
19.094,65.321,        W.Insuffi.
18.695,65.321,        W.Insuffi.
18.294,65.321,        W.Insuffi.
12.695,64.922,        W.Insuffi.
12.294,64.922,        W.Insuffi.
11.895,64.922,        W.Insuffi.
11.494,64.922,        W.Insuffi.
11.095,64.922,        W.Insuffi.
12.695,64.521,        W.Insuffi.
12.294,64.521,        W.Insuffi.
11.895,64.521,        W.Insuffi.
11.494,64.521,        W.Insuffi.
11.095,64.521,        W.Insuffi.
12.695,64.122,        W.Insuffi.
12.294,64.122,        W.Insuffi.
11.895,64.122,        W.Insuffi.
11.494,64.122,        W.Insuffi.
11.095,64.122,        W.Insuffi.
12.695,63.721,        W.Insuffi.
12.294,63.721,        W.Insuffi.
11.895,63.721,        W.Insuffi.
11.494,63.721,        W.Insuffi.
11.095,63.721,        W.Insuffi.
12.695,63.322,        W.Insuffi.
12.294,63.322,        W.Insuffi.
11.895,63.322,        W.Insuffi.
11.494,63.322,        W.Insuffi.
11.095,63.322,        W.Insuffi.
12.695,62.921,        W.Insuffi.
12.294,62.921,        W.Insuffi.
11.895,62.921,        W.Insuffi.
11.494,62.921,        W.Insuffi.
11.095,62.921,        W.Insuffi.
12.695,62.522,        W.Insuffi.
12.294,62.522,        W.Insuffi.
11.895,62.522,        W.Insuffi.
11.494,62.522,        W.Insuffi.
11.095,62.522,        W.Insuffi.
12.695,62.121,        W.Insuffi.
12.294,62.121,        W.Insuffi.
11.895,62.121,        W.Insuffi.
11.494,62.121,        W.Insuffi.
11.095,62.121,        W.Insuffi.
12.695,61.722,        W.Insuffi.
12.294,61.722,        W.Insuffi.
11.895,61.722,        W.Insuffi.
11.494,61.722,        W.Insuffi.
11.095,61.722,        W.Insuffi.
17.895,61.321,        W.Insuffi.
17.493,61.321,        W.Insuffi.
17.095,61.321,        W.Insuffi.
16.693,61.321,        W.Insuffi.
16.294,61.321,        W.Insuffi.
15.893,61.321,        W.Insuffi.
15.494,61.321,        W.Insuffi.
15.093,61.321,        W.Insuffi.
14.694,61.321,        W.Insuffi.
14.296,61.321,        W.Insuffi.
13.894,61.321,        W.Insuffi.
13.495,61.321,        E.Insuffi.
13.094,61.321,        W.Insuffi.
12.695,61.321,        W.Insuffi.
12.294,61.321,        W.Insuffi.
11.895,61.321,        W.Insuffi.
11.494,61.321,        W.Insuffi.
11.095,61.321,        W.Insuffi.
17.895,60.922,        W.Insuffi.
17.493,60.922,        W.Insuffi.
17.095,60.922,        W.Insuffi.
16.693,60.922,        W.Insuffi.
16.294,60.922,        W.Insuffi.
15.893,60.922,        W.Insuffi.
15.494,60.922,        W.Insuffi.
15.093,60.922,        W.Insuffi.
14.694,60.922,        W.Insuffi.
14.296,60.922,        W.Insuffi.
13.894,60.922,        W.Insuffi.
13.495,60.922,        W.Insuffi.
13.094,60.922,        W.Insuffi.
12.695,60.922,        W.Insuffi.
12.294,60.922,        W.Insuffi.
11.895,60.922,        W.Insuffi.
11.494,60.922,        W.Insuffi.
11.095,60.922,        W.Insuffi.
17.895,60.521,        W.Insuffi.
17.493,60.521,        W.Insuffi.
17.095,60.521,        W.Insuffi.
16.693,60.521,        W.Insuffi.
16.294,60.521,        W.Insuffi.
15.893,60.521,        W.Insuffi.
15.494,60.521,        W.Insuffi.
15.093,60.521,        W.Insuffi.
14.694,60.521,        W.Insuffi.
14.296,60.521,        W.Insuffi.
13.894,60.521,        W.Insuffi.
13.495,60.521,        W.Insuffi.
13.094,60.521,        W.Insuffi.
12.695,60.521,        W.Insuffi.
12.294,60.521,        W.Insuffi.
11.895,60.521,        W.Insuffi.
11.494,60.521,        W.Insuffi.
11.095,60.521,        W.Insuffi.
17.895,60.122,        W.Insuffi.
17.493,60.122,        W.Insuffi.
17.095,60.122,        W.Insuffi.
16.693,60.122,        W.Insuffi.
16.294,60.122,        W.Insuffi.
15.893,60.122,        W.Insuffi.
15.494,60.122,        W.Insuffi.
15.093,60.122,        W.Insuffi.
14.694,60.122,        W.Insuffi.
14.296,60.122,        W.Insuffi.
13.894,60.122,        W.Insuffi.
13.495,60.122,        W.Insuffi.
13.094,60.122,        W.Insuffi.
12.695,60.122,        W.Insuffi.
12.294,60.122,        W.Insuffi.
11.895,60.122,        W.Insuffi.
11.494,60.122,        W.Insuffi.
11.095,60.122,        W.Insuffi.
17.895,59.72,        W.Insuffi.
17.493,59.72,        W.Insuffi.
17.095,59.72,        W.Insuffi.
16.693,59.72,        W.Insuffi.
16.294,59.72,        W.Insuffi.
15.893,59.72,        W.Insuffi.
15.494,59.72,        W.Insuffi.
15.093,59.72,        W.Insuffi.
14.694,59.72,        W.Insuffi.
14.296,59.72,        W.Insuffi.
13.894,59.72,        W.Insuffi.
13.495,59.72,        W.Insuffi.
13.094,59.72,        W.Insuffi.
12.695,59.72,        W.Insuffi.
12.294,59.72,        W.Insuffi.
11.895,59.72,        W.Insuffi.
11.494,59.72,        W.Insuffi.
11.095,59.72,        W.Insuffi.
17.895,68.522,        W.Insuffi.
17.493,68.522,        W.Insuffi.
17.095,68.522,        W.Insuffi.
16.693,68.522,        W.Insuffi.
16.294,68.522,        W.Insuffi.
15.893,68.522,        W.Insuffi.
15.494,68.522,        W.Insuffi.
15.093,68.522,        W.Insuffi.
14.694,68.522,        W.Insuffi.
14.296,68.522,        W.Insuffi.
13.894,68.522,        W.Insuffi.
13.495,68.522,        W.Insuffi.
13.094,68.522,        W.Insuffi.
12.695,68.522,        W.Insuffi.
12.294,68.522,        W.Insuffi.
11.895,68.522,        W.Insuffi.
11.494,68.522,        W.Insuffi.
11.095,68.522,        W.Insuffi.
17.895,68.12,        W.Insuffi.
17.493,68.12,        W.Insuffi.
17.095,68.12,        W.Insuffi.
16.693,68.12,        W.Insuffi.
16.294,68.12,        W.Insuffi.
15.893,68.12,        W.Insuffi.
15.494,68.12,        W.Insuffi.
15.093,68.12,        W.Insuffi.
14.694,68.12,        W.Insuffi.
14.296,68.12,        W.Insuffi.
13.894,68.12,        W.Insuffi.
13.495,68.12,        W.Insuffi.
13.094,68.12,        W.Insuffi.
12.695,68.12,        W.Insuffi.
12.294,68.12,        W.Insuffi.
11.895,68.12,        W.Insuffi.
11.494,68.12,        W.Insuffi.
11.095,68.12,        W.Insuffi.
17.895,67.721,        W.Insuffi.
17.493,67.721,        W.Insuffi.
17.095,67.721,        W.Insuffi.
16.693,67.721,        W.Insuffi.
16.294,67.721,        W.Insuffi.
15.893,67.721,        W.Insuffi.
15.494,67.721,        W.Insuffi.
15.093,67.721,        W.Insuffi.
14.694,67.721,        W.Insuffi.
14.296,67.721,        W.Insuffi.
13.894,67.721,        W.Insuffi.
13.495,67.721,        W.Insuffi.
13.094,67.721,        W.Insuffi.
12.695,67.721,        W.Insuffi.
12.294,67.721,        W.Insuffi.
11.895,67.721,        W.Insuffi.
11.494,67.721,        W.Insuffi.
11.095,67.721,        W.Insuffi.
17.895,67.32,        W.Insuffi.
17.493,67.32,        W.Insuffi.
17.095,67.32,        W.Insuffi.
16.693,67.32,        W.Insuffi.
16.294,67.32,        W.Insuffi.
15.893,67.32,        W.Insuffi.
15.494,67.32,        W.Insuffi.
15.093,67.32,        W.Insuffi.
14.694,67.32,        W.Insuffi.
14.296,67.32,        W.Insuffi.
13.894,67.32,        W.Insuffi.
13.495,67.32,        W.Insuffi.
13.094,67.32,        W.Insuffi.
12.695,67.32,        W.Insuffi.
12.294,67.32,        W.Insuffi.
11.895,67.32,        W.Insuffi.
11.494,67.32,        W.Insuffi.
11.095,67.32,        W.Insuffi.
17.895,66.921,        W.Insuffi.
17.493,66.921,        W.Insuffi.
17.095,66.921,        W.Insuffi.
16.693,66.921,        W.Insuffi.
16.294,66.921,        W.Insuffi.
15.893,66.921,        W.Insuffi.
15.494,66.921,        W.Insuffi.
15.093,66.921,        W.Insuffi.
14.694,66.921,        E.Bridging
14.296,66.921,        E.Bridging
13.894,66.921,        W.Insuffi.
13.495,66.921,        W.Insuffi.
13.094,66.921,        W.Insuffi.
12.695,66.921,        W.Insuffi.
12.294,66.921,        W.Insuffi.
11.895,66.921,        W.Insuffi.
11.494,66.921,        W.Insuffi.
11.095,66.921,        W.Insuffi.
12.695,66.523,        W.Insuffi.
12.294,66.523,        W.Insuffi.
11.895,66.523,        W.Insuffi.
11.494,66.523,        W.Insuffi.
11.095,66.523,        W.Insuffi.
12.695,66.121,        W.Insuffi.
12.294,66.121,        W.Insuffi.
11.895,66.121,        W.Insuffi.
11.494,66.121,        W.Insuffi.
11.095,66.121,        W.Insuffi.
12.695,65.723,        W.Insuffi.
12.294,65.723,        W.Insuffi.
11.895,65.723,        W.Insuffi.
11.494,65.723,        W.Insuffi.
11.095,65.723,        W.Insuffi.
12.695,65.321,        W.Insuffi.
12.294,65.321,        W.Insuffi.
11.895,65.321,        W.Insuffi.
11.494,65.321,        W.Insuffi.
11.095,65.321,        W.Insuffi.
150.351,13.647,        W.Insuffi.
150.351,14.148,        W.Insuffi.
150.351,14.648,        W.Insuffi.
150.351,15.149,        W.Insuffi.
150.351,15.649,        W.Insuffi.
150.351,16.149,        W.Insuffi.
150.351,16.647,        W.Insuffi.
150.351,17.148,        W.Insuffi.
149.85,13.647,        W.Insuffi.
149.85,14.148,        W.Insuffi.
149.85,14.648,        W.Insuffi.
149.85,15.149,        W.Insuffi.
149.85,15.649,        W.Insuffi.
149.85,16.149,        W.Insuffi.
149.85,16.647,        W.Insuffi.
149.85,17.148,        W.Insuffi.
149.352,13.647,        W.Insuffi.
149.352,14.148,        W.Insuffi.
149.352,14.648,        W.Insuffi.
149.352,15.149,        W.Insuffi.
149.352,15.649,        W.Insuffi.
149.352,16.149,        W.Insuffi.
149.352,16.647,        W.Insuffi.
149.352,17.148,        W.Insuffi.
153.851,13.647,        W.Insuffi.
153.851,14.148,        W.Insuffi.
153.851,14.648,        W.Insuffi.
153.851,15.149,        W.Insuffi.
153.851,15.649,        W.Insuffi.
153.851,16.149,        W.Insuffi.
153.851,16.647,        W.Insuffi.
153.851,17.148,        W.Insuffi.
153.35,13.647,        W.Insuffi.
153.35,14.148,        W.Insuffi.
153.35,14.648,        W.Insuffi.
153.35,15.149,        W.Insuffi.
153.35,15.649,        W.Insuffi.
153.35,16.149,        W.Insuffi.
153.35,16.647,        W.Insuffi.
153.35,17.148,        E.Insuffi.
152.85,13.647,        W.Insuffi.
152.85,14.148,        W.Insuffi.
152.85,14.648,        W.Insuffi.
152.85,15.149,        W.Insuffi.
152.85,15.649,        W.Insuffi.
152.85,16.149,        W.Insuffi.
152.85,16.647,        W.Insuffi.
152.85,17.148,        W.Insuffi.
152.352,13.647,        W.Insuffi.
152.352,14.148,        W.Insuffi.
152.352,14.648,        W.Insuffi.
152.352,17.148,        W.Insuffi.
151.852,13.647,        W.Insuffi.
151.852,14.148,        W.Insuffi.
151.852,14.648,        W.Insuffi.
151.852,17.148,        W.Insuffi.
151.351,13.647,        W.Insuffi.
151.351,14.148,        W.Insuffi.
151.351,14.648,        W.Insuffi.
151.351,17.148,        W.Insuffi.
150.851,13.647,        W.Insuffi.
150.851,14.148,        W.Insuffi.
150.851,14.648,        W.Insuffi.
150.851,17.148,        W.Insuffi.
164.852,13.647,        W.Insuffi.
164.852,14.148,        W.Insuffi.
164.852,14.648,        W.Insuffi.
164.852,15.149,        W.Insuffi.
164.852,15.649,        W.Insuffi.
164.852,16.149,        W.Insuffi.
164.852,16.647,        W.Insuffi.
164.852,17.148,        W.Insuffi.
164.351,13.647,        W.Insuffi.
164.351,14.148,        W.Insuffi.
164.351,14.648,        W.Insuffi.
164.351,15.149,        W.Insuffi.
164.351,15.649,        W.Insuffi.
164.351,16.149,        W.Insuffi.
164.351,16.647,        W.Insuffi.
164.351,17.148,        W.Insuffi.
163.851,13.647,        W.Insuffi.
163.851,14.148,        W.Insuffi.
163.851,14.648,        W.Insuffi.
163.851,15.149,        W.Insuffi.
163.851,15.649,        W.Insuffi.
163.851,16.149,        W.Insuffi.
163.851,16.647,        W.Insuffi.
163.851,17.148,        W.Insuffi.
163.35,13.647,        W.Insuffi.
163.35,14.148,        W.Insuffi.
163.35,14.648,        W.Insuffi.
163.35,17.148,        W.Insuffi.
162.85,13.647,        W.Insuffi.
162.85,14.148,        W.Insuffi.
162.85,14.648,        W.Insuffi.
162.85,17.148,        W.Insuffi.
162.352,13.647,        W.Insuffi.
162.352,14.148,        W.Insuffi.
162.352,14.648,        W.Insuffi.
162.352,17.148,        W.Insuffi.
161.852,13.647,        W.Insuffi.
161.852,14.148,        W.Insuffi.
161.852,14.648,        W.Insuffi.
161.852,17.148,        W.Insuffi.
161.351,13.647,        W.Insuffi.
161.351,14.148,        W.Insuffi.
161.351,14.648,        W.Insuffi.
161.351,15.149,        W.Insuffi.
161.351,15.649,        W.Insuffi.
161.351,16.149,        W.Insuffi.
161.351,16.647,        W.Insuffi.
161.351,17.148,        W.Insuffi.
160.851,13.647,        W.Insuffi.
160.851,14.148,        W.Insuffi.
160.851,14.648,        W.Insuffi.
160.851,15.149,        W.Insuffi.
160.851,15.649,        W.Insuffi.
160.851,16.149,        W.Insuffi.
160.851,16.647,        W.Insuffi.
160.851,17.148,        W.Insuffi.
160.351,13.647,        W.Insuffi.
160.351,14.148,        W.Insuffi.
160.351,14.648,        W.Insuffi.
160.351,15.149,        W.Insuffi.
160.351,15.649,        W.Insuffi.
160.351,16.149,        W.Insuffi.
160.351,16.647,        W.Insuffi.
160.351,17.148,        W.Insuffi.
172.85,13.647,        W.Insuffi.
172.85,14.148,        W.Insuffi.
172.85,14.648,        W.Insuffi.
172.85,17.148,        W.Insuffi.
172.352,13.647,        W.Insuffi.
172.352,14.148,        W.Insuffi.
172.352,14.648,        W.Insuffi.
172.352,15.149,        W.Insuffi.
172.352,15.649,        W.Insuffi.
172.352,16.149,        W.Insuffi.
172.352,16.647,        W.Insuffi.
172.352,17.148,        W.Insuffi.
171.852,13.647,        W.Insuffi.
171.852,14.148,        W.Insuffi.
171.852,14.648,        W.Insuffi.
171.852,15.149,        W.Insuffi.
171.852,15.649,        W.Insuffi.
171.852,16.149,        W.Insuffi.
171.852,16.647,        W.Insuffi.
171.852,17.148,        W.Insuffi.
171.351,13.647,        W.Insuffi.
171.351,14.148,        W.Insuffi.
171.351,14.648,        W.Insuffi.
171.351,15.149,        W.Insuffi.
171.351,15.649,        W.Insuffi.
171.351,16.149,        W.Insuffi.
171.351,16.647,        W.Insuffi.
171.351,17.148,        W.Insuffi.
175.85,13.647,        W.Insuffi.
175.85,14.148,        W.Insuffi.
175.85,14.648,        W.Insuffi.
175.85,15.149,        W.Insuffi.
175.85,15.649,        W.Insuffi.
175.85,16.149,        W.Insuffi.
175.85,16.647,        W.Insuffi.
175.85,17.148,        W.Insuffi.
175.352,13.647,        W.Insuffi.
175.352,14.148,        W.Insuffi.
175.352,14.648,        W.Insuffi.
175.352,15.149,        W.Insuffi.
175.352,15.649,        W.Insuffi.
175.352,16.149,        W.Insuffi.
175.352,16.647,        W.Insuffi.
175.352,17.148,        W.Insuffi.
174.852,13.647,        W.Insuffi.
174.852,14.148,        W.Insuffi.
174.852,14.648,        W.Insuffi.
174.852,15.149,        W.Insuffi.
174.852,15.649,        W.Insuffi.
174.852,16.149,        W.Insuffi.
174.852,16.647,        W.Insuffi.
174.852,17.148,        W.Insuffi.
174.351,13.647,        W.Insuffi.
174.351,14.148,        W.Insuffi.
174.351,14.648,        W.Insuffi.
174.351,17.148,        W.Insuffi.
173.851,13.647,        W.Insuffi.
173.851,14.148,        W.Insuffi.
173.851,14.648,        W.Insuffi.
173.851,17.148,        W.Insuffi.
173.35,13.647,        W.Insuffi.
173.35,14.148,        W.Insuffi.
173.35,14.648,        W.Insuffi.
173.35,17.148,        W.Insuffi.
150.351,17.648,        W.Insuffi.
150.351,18.148,        W.Insuffi.
149.85,17.648,        W.Insuffi.
149.85,18.148,        W.Insuffi.
149.352,17.648,        W.Insuffi.
149.352,18.148,        W.Insuffi.
153.851,17.648,        W.Insuffi.
153.851,18.148,        W.Insuffi.
153.35,17.648,        W.Insuffi.
153.35,18.148,        W.Insuffi.
152.85,17.648,        W.Insuffi.
152.85,18.148,        W.Insuffi.
152.352,17.648,        W.Insuffi.
152.352,18.148,        W.Insuffi.
151.852,17.648,        W.Insuffi.
151.852,18.148,        W.Insuffi.
151.351,17.648,        W.Insuffi.
151.351,18.148,        W.Insuffi.
150.851,17.648,        W.Insuffi.
150.851,18.148,        W.Insuffi.
164.852,17.648,        W.Insuffi.
164.852,18.148,        W.Insuffi.
164.351,17.648,        W.Insuffi.
164.351,18.148,        W.Insuffi.
163.851,17.648,        W.Insuffi.
163.851,18.148,        W.Insuffi.
163.35,17.648,        W.Insuffi.
163.35,18.148,        W.Insuffi.
162.85,17.648,        W.Insuffi.
162.85,18.148,        W.Insuffi.
162.352,17.648,        W.Insuffi.
162.352,18.148,        W.Insuffi.
161.852,17.648,        W.Insuffi.
161.852,18.148,        W.Insuffi.
161.351,17.648,        W.Insuffi.
161.351,18.148,        W.Insuffi.
160.851,17.648,        W.Insuffi.
160.851,18.148,        W.Insuffi.
160.351,17.648,        W.Insuffi.
160.351,18.148,        W.Insuffi.
172.85,17.648,        W.Insuffi.
172.85,18.148,        W.Insuffi.
172.352,17.648,        W.Insuffi.
172.352,18.148,        W.Insuffi.
171.852,17.648,        W.Insuffi.
171.852,18.148,        W.Insuffi.
171.351,17.648,        W.Insuffi.
171.351,18.148,        W.Insuffi.
175.85,17.648,        W.Insuffi.
175.85,18.148,        W.Insuffi.
175.352,17.648,        W.Insuffi.
175.352,18.148,        W.Insuffi.
174.852,17.648,        W.Insuffi.
174.852,18.148,        W.Insuffi.
174.351,17.648,        W.Insuffi.
174.351,18.148,        W.Insuffi.
173.851,17.648,        W.Insuffi.
173.851,18.148,        W.Insuffi.
173.35,17.648,        W.Insuffi.
173.35,18.148,        W.Insuffi.
80.351,13.647,        W.Insuffi.
80.351,14.148,        W.Insuffi.
80.351,14.648,        W.Insuffi.
80.351,15.149,        W.Insuffi.
80.351,15.649,        W.Insuffi.
80.351,16.149,        W.Insuffi.
80.351,16.647,        W.Insuffi.
80.351,17.148,        W.Insuffi.
79.85,13.647,        W.Insuffi.
79.85,14.148,        W.Insuffi.
79.85,14.648,        W.Insuffi.
79.85,15.149,        W.Insuffi.
79.85,15.649,        W.Insuffi.
79.85,16.149,        W.Insuffi.
79.85,16.647,        W.Insuffi.
79.85,17.148,        W.Insuffi.
79.353,13.647,        W.Insuffi.
79.353,14.148,        W.Insuffi.
79.353,14.648,        W.Insuffi.
79.353,15.149,        W.Insuffi.
79.353,15.649,        W.Insuffi.
79.353,16.149,        W.Insuffi.
79.353,16.647,        W.Insuffi.
79.353,17.148,        W.Insuffi.
83.851,13.647,        W.Insuffi.
83.851,14.148,        W.Insuffi.
83.851,14.648,        W.Insuffi.
83.851,15.149,        W.Insuffi.
83.851,15.649,        W.Insuffi.
83.851,16.149,        W.Insuffi.
83.851,16.647,        W.Insuffi.
83.851,17.148,        W.Insuffi.
83.351,13.647,        W.Insuffi.
83.351,14.148,        W.Insuffi.
83.351,14.648,        W.Insuffi.
83.351,15.149,        W.Insuffi.
83.351,15.649,        W.Insuffi.
83.351,16.149,        W.Insuffi.
83.351,16.647,        W.Insuffi.
83.351,17.148,              GOOD
82.85,13.647,        W.Insuffi.
82.85,14.148,        W.Insuffi.
82.85,14.648,        W.Insuffi.
82.85,15.149,        W.Insuffi.
82.85,15.649,        W.Insuffi.
82.85,16.149,        W.Insuffi.
82.85,16.647,        W.Insuffi.
